P05,talk,2025,"Kaur, G., Vinke, J., & Zeijlstra, H. (2025). *Two accounts of person-based honorifics?* [Poster]. Bielefeld Leiden Comparative Syntax Conference, Bielefeld.","@misc{Kaur_Vinke_Zeijlstra_2025, author={Kaur, G. and Vinke, J. and Zeijlstra, H.}, title={Two accounts of person-based honorifics?}, year={2025}, eventtitle={Bielefeld Leiden Comparative Syntax Conference}, venue={Bielefeld} }"
P03,talk,2024,"Keller, F. (2024). Resolving the Broken Plural Puzzle. In *Workshop “Current issues in syntax, semantics and pragmatics”*. ÖLT 48, Innsbruck.","@misc{Keller_2024, author={Keller, F.}, title={Resolving the Broken Plural Puzzle}, year={2024}, eventtitle={ÖLT 48}, venue={Innsbruck}, journal={Workshop “Current issues in syntax, semantics and pragmatics”} }"
P03,talk,2025,"Keller, F. (2025). Locality determines pattern selection. In *Workshop “Exploring variation: form-meaning interfaces across semitic varieties and beyond”*. Langues et langages à la croisée des disciplines 2, Lille.","@misc{Keller_2025, author={Keller, F.}, title={Locality determines pattern selection}, year={2025}, eventtitle={Langues et langages à la croisée des disciplines 2}, venue={Lille}, journal={Workshop “Exploring variation: form-meaning interfaces across semitic varieties and beyond”} }"
P03,talk,2026,"Keller, F. (2026). Allosemy and verb form II in Jordanian Arabic. In *Workshop “The New Arabic (Semitic) Lexicon II”*. SLE 59, Osnabrück.","@misc{Keller_2026, author={Keller, F.}, title={Allosemy and verb form II in Jordanian Arabic}, year={2026}, eventtitle={SLE 59}, venue={Osnabrück}, journal={Workshop “The New Arabic (Semitic) Lexicon II”} }"
P03,talk,2026,"Keller, F. (2026). *Fake resumptive pronouns in Jordanian Arabic relative clauses* [Poster]. ConSOLE 34, Pavia, Italy.","@misc{Keller_2026, author={Keller, F.}, title={Fake resumptive pronouns in Jordanian Arabic relative clauses}, year={2026}, eventtitle={ConSOLE 34}, venue={Pavia, Italy} }"
P03,talk,2026,"Keller, F. (2026). *How the middle form takes over the passive function - a comparison of Modern Greek and Jordanian Arabic*. Workshop “Affixation in Afroasiatic III", Princeton.","@misc{Keller_2026, author={Keller, F.}, title={How the middle form takes over the passive function - a comparison of Modern Greek and Jordanian Arabic}, year={2026}, eventtitle={Workshop “Affixation in Afroasiatic III"}, venue={Princeton} }"
P03,talk,2024,"Kobayashi, F. H. (2024). *Interpreting NPs as predicates of individual concepts* [Invited talk].","@misc{Kobayashi_2024, author={Kobayashi, F. H.}, title={Interpreting NPs as predicates of individual concepts}, year={2024}, venue={Leibniz-Zentrum Allgemeine Sprachwissenschaft} }"
P03,talk,2024,"Kobayashi, F. H. (2024). *Quantification uncovered* [Invited talk]. Meaning in Language colloquium, Heinrich Heine University Düsseldorf.","@misc{Kobayashi_2024, author={Kobayashi, F. H.}, title={Quantification uncovered}, year={2024}, eventtitle={Meaning in Language colloquium}, venue={Heinrich Heine University Düsseldorf} }"
P03,talk,2025,"Kobayashi, F. H. (2025). *Building individual concepts structurally*. Ontology As Structured by the Interfaces with Semantics 5.","@misc{Kobayashi_2025, author={Kobayashi, F. H.}, title={Building individual concepts structurally}, year={2025}, eventtitle={Ontology As Structured by the Interfaces with Semantics 5} }"
P03,talk,2025,"Kobayashi, F. H. (2025). *From NPs to predicates of individual concepts*. Semantics and Linguistic Theory (SALT) 35.","@misc{Kobayashi_2025, author={Kobayashi, F. H.}, title={From NPs to predicates of individual concepts}, year={2025}, eventtitle={Semantics and Linguistic Theory (SALT) 35} }"
P03,talk,2026,"Kobayashi, F. H. (2026). *Generalizing von Stechow’s problem* [Invited talk].","@misc{Kobayashi_2026, author={Kobayashi, F. H.}, title={Generalizing von Stechow’s problem}, year={2026}, venue={Georg-August University Göttingen} }"
P03,talk,2025,"Kobayashi, F. H., Gardner, C., Keller, F., Riedl, A., & Wurmbrand, S. (2025). *Fake indexicals in relative clauses: a new syntactic constraint* [Poster]. 56th North East Linguistic Society Annual Meeting (NELS 56), New York.","@misc{Kobayashi_Gardner_Keller_Riedl_Wurmbrand_2025, author={Kobayashi, F. H. and Gardner, C. and Keller, F. and Riedl, A. and Wurmbrand, S.}, title={Fake indexicals in relative clauses: a new syntactic constraint}, year={2025}, eventtitle={56th North East Linguistic Society Annual Meeting (NELS 56)}, venue={New York} }"
P03,publication,2026,"Kovač, I., Shannon, B., & Wurmbrand, S. (2026). Restructuring: lexical, functional, radical. In I. Paul & L. Travis (Eds.), *Exploring Voice Restructuring in Austronesian languages*. Language Science Press.","@inbook{Kovač_Shannon_Wurmbrand_2026, author={Kovač, I. and Shannon, B. and Wurmbrand, S.}, title={Restructuring: lexical, functional, radical}, year={2026}, place={Berlin}, series={Open Generative Syntax}, booktitle={Exploring Voice Restructuring in Austronesian languages}, publisher={Language Science Press}, editor={Paul, I. and Travis, L.}, collection={Open Generative Syntax} }"
P02,talk,2025,"Kučerová, I., & Onea, E. (2025). *NP2 Copular Agreement in Czech Presentational Contexts*.","@misc{Kučerová_Onea_2025, author={Kučerová, I. and Onea, E.}, title={NP2 Copular Agreement in Czech Presentational Contexts}, year={2025}, venue={Verona} }"
P02,talk,2025,"Kučerová, I., & Onea, E. (2025). *NP2 Copular Agreement in Presentational Contexts*. Olomouc Linguistics Colloquium 2025, Palacký University Olomouc.","@misc{Kučerová_Onea_2025, author={Kučerová, I. and Onea, E.}, title={NP2 Copular Agreement in Presentational Contexts}, year={2025}, eventtitle={Olomouc Linguistics Colloquium 2025}, venue={Palacký University Olomouc} }"
P02,talk,2025,"Kučerová, I., & Onea, E. (2025). *NP2 Copular Agreement Revisited: Evidence from Presentational Contexts*. Leiden/Bielefeld Workshop on Comparative Syntax, University of Bielefeld.","@misc{Kučerová_Onea_2025, author={Kučerová, I. and Onea, E.}, title={NP2 Copular Agreement Revisited: Evidence from Presentational Contexts}, year={2025}, eventtitle={Leiden/Bielefeld Workshop on Comparative Syntax}, venue={University of Bielefeld} }"
P02,publication,2025,"Kučerová, I., & Onea, E. (2025). The Unbearable Simplicity of Being Something. *Proceedings of Sinn Und Bedeutung 30 (SuB 30)*.","@inproceedings{Kučerová_Onea_2025, author={Kučerová, I. and Onea, E.}, title={The Unbearable Simplicity of Being Something}, year={2025}, booktitle={Proceedings of Sinn und Bedeutung 30 (SuB 30)} }"
P02,talk,2025,"Kučerová, I., & Onea, E. (2025). *What Is There to Agree With? Evidence from Presentational Copular Clauses*. Referential Structure in Communication: International Conference on Language and Communication, University of Graz.","@misc{Kučerová_Onea_2025, author={Kučerová, I. and Onea, E.}, title={What Is There to Agree With? Evidence from Presentational Copular Clauses}, year={2025}, eventtitle={Referential Structure in Communication: International Conference on Language and Communication}, venue={University of Graz} }"
P02,publication,2026,"Kučerová, I., & Onea, E. (2026). *NP2 copular agreement in Czech presentational contexts*. Department of Linguistics, Graduate School of Humanities, Kobe University." https://doi.org/10.24546/0100501355,"@article{Kučerová_Onea_2026, author={Kučerová, I. and Onea, E.}, title={NP2 copular agreement in Czech presentational contexts}, year={2026}, month={Feb}, url={https://doi.org/10.24546/0100501355}, DOI={10.24546/0100501355}, publisher={Department of Linguistics, Graduate School of Humanities, Kobe University} }"
P02,talk,2026,"Kučerová, I., & Onea, E. (2026). *This Topic Is Not That Topic*. Exceptions in Anaphoric Processing, Brașov.","@misc{Kučerová_Onea_2026, author={Kučerová, I. and Onea, E.}, title={This Topic Is Not That Topic}, year={2026}, eventtitle={Exceptions in Anaphoric Processing}, venue={Brașov} }"
P02,talk,2026,"Kučerová, I., & Onea, E. (2026). *Topic Pronouns in Czech: Argument Drop in Disguise*. Formal Approaches to Slavic Linguistics 35, University of California, Santa Cruz.","@misc{Kučerová_Onea_2026, author={Kučerová, I. and Onea, E.}, title={Topic Pronouns in Czech: Argument Drop in Disguise}, year={2026}, eventtitle={Formal Approaches to Slavic Linguistics 35}, venue={University of California, Santa Cruz} }"
P02,publication,2026,"Kučerová, I., & Onea, E. (2026). What is there to agree with? Evidence from presentational copular clauses. *Proceedings of the Conference Referential Expressions in Discourse (RED) 2025*.","@inproceedings{Kučerová_Onea_2026, author={Kučerová, I. and Onea, E.}, title={What is there to agree with? Evidence from presentational copular clauses}, year={2026}, booktitle={Proceedings of the conference Referential Expressions in Discourse (RED) 2025} }"
P06,publication,2025,"Levina, E. (2025). Clitic doubling in Rioplatense Spanish. *Proceedings of the Conference Referential Expressions in Discourse (RED) 2025*.","@inproceedings{Levina_2025, author={Levina, E.}, title={Clitic doubling in Rioplatense Spanish}, year={2025}, booktitle={Proceedings of the conference Referential Expressions in Discourse (RED) 2025} }"
P06,publication,2025,"Levina, E. (2025). One account for three kinds of non-unique definites. *Proceedings of CLS 60*, 297–308.","@inproceedings{Levina_2025, author={Levina, E.}, title={One account for three kinds of non-unique definites}, year={2025}, booktitle={Proceedings of CLS 60}, pages={297–308} }"
P06,publication,2025,"Levina, E. (2025). Set-anchored anaphora in Rioplatense Spanish: Direct object clitic doubling. *Proceedings of SALT 35*, 221–242.","@inproceedings{Levina_2025, author={Levina, E.}, title={Set-anchored anaphora in Rioplatense Spanish: Direct object clitic doubling}, year={2025}, booktitle={Proceedings of SALT 35}, pages={221–242} }"
P06,publication,2026,"Levina, E. (2026). Differential object marking in Spanish. Does affectedness really matter? *Proceedings of the International Argument Alternation Workshop 2025*, 67–76.","@inproceedings{Levina_2026, author={Levina, E.}, title={Differential object marking in Spanish. Does affectedness really matter?}, year={2026}, place={Kobe University}, booktitle={Proceedings of the international argument alternation workshop 2025}, pages={67–76} }"
P06,publication,To appear,"Levina, E., & Adolf, P. (To appear). Verb classification and accusative external possession in German. In W. Alexander, M. Gillmann, & D. Höllein (Eds.), *Verb classification*. Mouton de Gruyter.","@inbook{Levina_Adolf_To appear, author={Levina, E. and Adolf, P.}, title={Verb classification and accusative external possession in German}, year={To appear}, place={Berlin}, booktitle={Verb classification}, publisher={Mouton de Gruyter}, editor={Alexander, W. and Gillmann, M. and Höllein, D.} }"
P10,talk,2025,"Loitzl, M. (2025). *Complex Temporal Modifiers in German* [Poster]. Redefi Days, Salzburg.","@misc{Loitzl_2025, author={Loitzl, M.}, title={Complex Temporal Modifiers in German}, year={2025}, eventtitle={Redefi Days}, venue={Salzburg} }"
P10,talk,2025,"Loitzl, M. (2025). *Is früher an indexical?*. Redefi Days.","@misc{Loitzl_2025, author={Loitzl, M.}, title={Is früher an indexical?}, year={2025}, eventtitle={Redefi Days} }"
P10,talk,2025,"Loitzl, M. (2025). *The issue of classifying German ‘früher’*. 77. StuTS, Leipzig.","@misc{Loitzl_2025, author={Loitzl, M.}, title={The issue of classifying German ‘früher’}, year={2025}, eventtitle={77. StuTS}, venue={Leipzig} }"
P06,publication,2025,"López Otero, J. C., & Bleotu, A. C. (2025). Divergence and avoidance in the production of DOM in Romanian and Spanish among Romanian-speaking L2 speakers of Spanish. *Glossa: A Journal of General Linguistics*, *10*(1)." https://doi.org/10.16995/glossa.16581,"@article{López Otero_Bleotu_2025, author={López Otero, J. C. and Bleotu, A. C.}, title={Divergence and avoidance in the production of DOM in Romanian and Spanish among Romanian-speaking L2 speakers of Spanish}, year={2025}, month={Mar}, volume={10}, ISSN={2397-1835}, url={https://www.glossa-journal.org/article/id/16581/}, DOI={10.16995/glossa.16581}, number={1}, journal={Glossa: a journal of general linguistics} }"
P07,publication,2024,"Losavio, M. (2024). The use of the nominative pronoun EU in object position in spoken Brazilian Portuguese. *Energeia*, *IX*, 238–270.","@article{Losavio_2024, author={Losavio, M.}, title={The use of the nominative pronoun EU in object position in spoken Brazilian Portuguese}, year={2024}, volume={IX}, journal={Energeia}, pages={238–270} }"
P07,talk,2025,"Losavio, M. (2025). *Concordando em discordar - Ponde em questão as abordagens atuais do fenômeno da desconcordância em português*. 16. Lusitanistentag, LMU München.","@misc{Losavio_2025, author={Losavio, M.}, title={Concordando em discordar - Ponde em questão as abordagens atuais do fenômeno da desconcordância em português}, year={2025}, eventtitle={16. Lusitanistentag}, venue={LMU München} }"
P07,talk,2025,"Losavio, M. (2025). *‘Não esqueça eu’ - Nominative eu in object position in spoken Brazilian Portuguese is a case of reanalysis* [Poster]. Congresso internazionale di linguistica e di filologia romanza, Uni Salento, Lecce, Italy.","@misc{Losavio_2025, author={Losavio, M.}, title={‘Não esqueça eu’ - Nominative eu in object position in spoken Brazilian Portuguese is a case of reanalysis}, year={2025}, eventtitle={Congresso internazionale di linguistica e di filologia romanza}, venue={Uni Salento, Lecce, Italy} }"
P07,talk,2026,"Losavio, M. (2026). *To me or not to me - o redobro de clíticos no português mineiro revisitado* [Invited talk]. Encontros diálogos em variação linguística, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil.","@misc{Losavio_2026, author={Losavio, M.}, title={To me or not to me - o redobro de clíticos no português mineiro revisitado}, year={2026}, eventtitle={Encontros diálogos em variação linguística}, venue={Universidade Federal de Minas Gerais, Belo Horizonte, Brazil} }"
P07,talk,2025,"Losavio, M., Adolf, P., & Wall, A. (2025). *Clitic Doubling in non-standard Brazilian Portuguese does not encode specificity but overt case and illocutionary force: evidence from agreement mismatches* [Poster]. Referential Expressions in Discourse 2025: Mismatches in Anaphoric Relations, University of Graz.","@misc{Losavio_Adolf_Wall_2025, author={Losavio, M. and Adolf, P. and Wall, A.}, title={Clitic Doubling in non-standard Brazilian Portuguese does not encode specificity but overt case and illocutionary force: evidence from agreement mismatches}, year={2025}, eventtitle={Referential Expressions in Discourse 2025: Mismatches in Anaphoric Relations}, venue={University of Graz} }"
P07,talk,2025,"Losavio, M., Adolf, P., & Wall, A. (2025). *O português são dois”? Uma experiência de aceitabilidade sobre objetos nulos em português europeu e brasileiro* [Invited talk]. Workshop on Missing Arguments, Universidade do Minho, Portugal.","@misc{Losavio_Adolf_Wall_2025, author={Losavio, M. and Adolf, P. and Wall, A.}, title={O português são dois”? Uma experiência de aceitabilidade sobre objetos nulos em português europeu e brasileiro}, year={2025}, eventtitle={Workshop on Missing Arguments}, venue={Universidade do Minho, Portugal} }"
P07,talk,2025,"Losavio, M., Adolf, P., & Wall, A. (2025). *Syntactic Constraints on Null Objects in Spanish and Portuguese Varieties: Three Experimental Studies* [Poster].","@misc{Losavio_Adolf_Wall_2025, author={Losavio, M. and Adolf, P. and Wall, A.}, title={Syntactic Constraints on Null Objects in Spanish and Portuguese Varieties: Three Experimental Studies}, year={2025}, venue={Palma, Spain} }"
P08,talk,2025,"Miglietta, A., & Remberger, E.-M. (2025). From taste perception to flavors of epistemicity: Italian mi sa. In *Workshop “The Syntax and Semantics of Perception”*. SLE 58, University of Bordeaux.","@misc{Miglietta_Remberger_2025, author={Miglietta, A. and Remberger, E.-M.}, title={From taste perception to flavors of epistemicity: Italian mi sa}, year={2025}, eventtitle={SLE 58}, venue={University of Bordeaux}, journal={Workshop “The Syntax and Semantics of Perception”} }"
P08,talk,2025,"Miglietta, A., & Remberger, E.-M. (2025). *Italian mi sa (che): Still a question of taste?*. CIDSM 19, University of Chieti-Pescara.","@misc{Miglietta_Remberger_2025, author={Miglietta, A. and Remberger, E.-M.}, title={Italian mi sa (che): Still a question of taste?}, year={2025}, eventtitle={CIDSM 19}, venue={University of Chieti-Pescara} }"
P08,publication,2026,"Miglietta, A., & Remberger, E.-M. (2026). The Pathway from Taste to Epistemic Flavors: Modal Semantics of Italian mi sa. *Languages*, *11*(3), 54." https://doi.org/10.3390/languages11030054,"@article{Miglietta_Remberger_2026, author={Miglietta, A. and Remberger, E.-M.}, title={The Pathway from Taste to Epistemic Flavors: Modal Semantics of Italian mi sa}, year={2026}, month={Mar}, volume={11}, ISSN={2226-471X}, DOI={10.3390/languages11030054}, number={3}, journal={Languages}, pages={54} }"
P05,talk,2024,"Milosavljević, A. (2024). *How many ‘selves’ are there in the adnominal domain? The case of BCMS* [Invited talk]. Linguistisches Kolloquium, University of Graz.","@misc{A. Milosavljević_2024, author={Milosavljević, A.}, title={How many ‘selves’ are there in the adnominal domain? The case of BCMS}, year={2024}, eventtitle={Linguistisches Kolloquium}, venue={University of Graz} }"
P05,talk,2024,"Milosavljević, A., & Milosavljević, S. (2024). *The expletive-like pronoun to ‘that’ in Serbo-Croatian as a Topic Situation correlative pronoun* [Poster]. Syntax, Phonology and Language Analysis 17 (SinFonIJA 17), University of Nova Gorica.","@misc{A. Milosavljević_Milosavljević_2024, author={Milosavljević, A. and Milosavljević, S.}, title={The expletive-like pronoun to ‘that’ in Serbo-Croatian as a Topic Situation correlative pronoun}, year={2024}, eventtitle={Syntax, Phonology and Language Analysis 17 (SinFonIJA 17)}, venue={University of Nova Gorica} }"
P05,publication,2026,"Milosavljević, S., & Milosavljević, A. (2026). The expletive-like pronoun to ‘that’ in Serbo-Croatian as a topic-situation correlative pronoun. *Linguistics*." https://doi.org/10.1515/ling-2024-0197,"@article{S. Milosavljević_Milosavljević_2026, author={Milosavljević, S. and Milosavljević, A.}, title={The expletive-like pronoun to ‘that’ in Serbo-Croatian as a topic-situation correlative pronoun}, year={2026}, month={June}, ISSN={0024-3949, 1613-396X}, url={https://www.degruyterbrill.com/document/doi/10.1515/ling-2024-0197/html}, DOI={10.1515/ling-2024-0197}, journal={Linguistics} }"
P02,talk,2025,"Onea, E. (2025). *What You Are Presented With Is Not What You Predicate Over*. 2nd International Workshop on the Syntax of Predication and Modification, HUN-REN Hungarian Research Centre for Linguistics, Budapest.","@misc{Onea_2025, author={Onea, E.}, title={What You Are Presented With Is Not What You Predicate Over}, year={2025}, eventtitle={2nd International Workshop on the Syntax of Predication and Modification}, venue={HUN-REN Hungarian Research Centre for Linguistics, Budapest} }"
P02,talk,2026,"Onea, E. (2026). *A Static Semantics for Gender and Anaphora* [Invited talk]. Semantics Colloquium, Goethe University Frankfurt.","@misc{Onea_2026, author={Onea, E.}, title={A Static Semantics for Gender and Anaphora}, year={2026}, eventtitle={Semantics Colloquium}, venue={Goethe University Frankfurt} }"
P02,talk,2026,"Onea, E. (2026). *Being IT: Topics, Binding, Classification, and Copular Clefts* [Invited talk].","@misc{Onea_2026, author={Onea, E.}, title={Being IT: Topics, Binding, Classification, and Copular Clefts}, year={2026}, venue={University of Stuttgart} }"
P02,talk,2026,"Onea, E. (2026). *Introducing Locus Semantics* [Invited talk]. Morpho-Syntax-Semantics Colloquium, University of Potsdam.","@misc{Onea_2026, author={Onea, E.}, title={Introducing Locus Semantics}, year={2026}, eventtitle={Morpho-Syntax-Semantics Colloquium}, venue={University of Potsdam} }"
P02,talk,2026,"Onea, E. (2026). *Locus Semantics: A New Framework for Discourse Referent Management* [Invited talk]. Department Colloquium, University of Konstanz.","@misc{Onea_2026, author={Onea, E.}, title={Locus Semantics: A New Framework for Discourse Referent Management}, year={2026}, eventtitle={Department Colloquium}, venue={University of Konstanz} }"
P02,talk,2026,"Onea, E. (2026). *Locus Semantics: What We Learn from Sign Language for the Architecture of Meaning* [Invited talk]. Linguistics Colloquium.","@misc{Onea_2026, author={Onea, E.}, title={Locus Semantics: What We Learn from Sign Language for the Architecture of Meaning}, year={2026}, eventtitle={Linguistics Colloquium} }"
P02,talk,2025,"Onea, E., & Dampfhofer, S. (2025). *Shift Happens – When and Why Anaphoric Pronouns Prefer Shifted Gender* [Poster]. RED 2025: Mismatches in Anaphoric Relations, University of Graz.","@misc{Onea_Dampfhofer_2025, author={Onea, E. and Dampfhofer, S.}, title={Shift Happens – When and Why Anaphoric Pronouns Prefer Shifted Gender}, year={2025}, eventtitle={RED 2025: Mismatches in Anaphoric Relations}, venue={University of Graz} }"
P03,publication,2025,"Onea, E., Kobayashi, F. H., & Wurmbrand, S. (2025). No. *Italian Journal of Linguistics*, *37*(1), 119–130.","@article{Onea_Kobayashi_Wurmbrand_2025, author={Onea, E. and Kobayashi, F. H. and Wurmbrand, S.}, title={No}, year={2025}, volume={37}, ISSN={1120-2726}, number={1}, journal={Italian Journal of Linguistics}, publisher={Pacini Editore SpA}, pages={119–130} }"
P02,talk,2025,"Onea, E., & Kučerová, I. (2025). *The Unbearable Simplicity of Being Something* [Poster]. Sinn und Bedeutung 30, Goethe University Frankfurt.","@misc{Onea_Kučerová_2025, author={Onea, E. and Kučerová, I.}, title={The Unbearable Simplicity of Being Something}, year={2025}, eventtitle={Sinn und Bedeutung 30}, venue={Goethe University Frankfurt} }"
P02/P10,publication,To appear,"Onea, E., Loitzl, M., & Riedl, A. (To appear). Gender shift in pronominal anaphors in German. *Linguistische Berichte*, *281*.","@article{Onea_Loitzl_Riedl_To appear, author={Onea, E. and Loitzl, M. and Riedl, A.}, title={Gender shift in pronominal anaphors in German}, year={To appear}, volume={281}, journal={Linguistische Berichte} }"
P02,publication,To appear,"Onea, E., Melker, S., & Vinke, J. (To appear). The history of personal pronouns in Germanic languages. In R. Gergel & A. van Kemenade (Eds.), *The Grammatical History of the Germanic Languages Comparative and Diachronic Aspects*. Mouton de Gruyter.","@inbook{Onea_Melker_Vinke_To appear, author={Onea, E. and Melker, S. and Vinke, J.}, title={The history of personal pronouns in Germanic languages}, year={To appear}, booktitle={The Grammatical History of the Germanic Languages Comparative and Diachronic Aspects}, publisher={Mouton de Gruyter}, editor={Gergel, R. and van Kemenade, A.} }"
P08,talk,2026,"Planas-Villalba, I., & Remberger, E.-M. (2026). *El marcador de discurso deverbal „I think“ en castellano, italiano y catalán: Una visión comparativa*. LIV Simposio de la Sociedad Española de Lingüística, CSIC, Centro de Ciencias Humanas y Sociales, Madrid.","@misc{Planas-Villalba_Remberger_2026, author={Planas-Villalba, I. and Remberger, E.-M.}, title={El marcador de discurso deverbal „I think“ en castellano, italiano y catalán: Una visión comparativa}, year={2026}, eventtitle={LIV Simposio de la Sociedad Española de Lingüística}, venue={CSIC, Centro de Ciencias Humanas y Sociales, Madrid} }"
P08,talk,2026,"Planas-Villalba, I., & Remberger, E.-M. (2026). *El marcador discursiu deverbal „I think“ en català, italià i castellà: una visió comparativa*. ROLLING Seminars, Universitat Rovira i Virgili, Tarragona.","@misc{Planas-Villalba_Remberger_2026, author={Planas-Villalba, I. and Remberger, E.-M.}, title={El marcador discursiu deverbal „I think“ en català, italià i castellà: una visió comparativa}, year={2026}, eventtitle={ROLLING Seminars}, venue={Universitat Rovira i Virgili, Tarragona} }"
P08,talk,2026,"Planas-Villalba, I., & Remberger, E.-M. (2026). *The deverbal discourse marker ‘I think’ in Catalan, Italian and Spanish: a comparative overview*. GLiF Seminars, Universitat Pompeu Fabra, Barcelona.","@misc{Planas-Villalba_Remberger_2026, author={Planas-Villalba, I. and Remberger, E.-M.}, title={The deverbal discourse marker ‘I think’ in Catalan, Italian and Spanish: a comparative overview}, year={2026}, eventtitle={GLiF Seminars}, venue={Universitat Pompeu Fabra, Barcelona} }"
P08,talk,2026,"Planas-Villalba, I., & Remberger, E.-M. (2026). *The pragmaticalization of the sequence pronoun + verb*. VII Jornades de Lingüística Catalana a Viena, University of Vienna.","@misc{Planas-Villalba_Remberger_2026, author={Planas-Villalba, I. and Remberger, E.-M.}, title={The pragmaticalization of the sequence pronoun + verb}, year={2026}, eventtitle={VII Jornades de Lingüística Catalana a Viena}, venue={University of Vienna} }"
P08,talk,2024,"Remberger, E.-M. (2024). From verbal form to discourse marker: Distributed Morphology and grammaticalization. In *Historical morphology and morphological theory* [Poster]. IMM 21, Vienna.","@misc{Remberger_2024, author={Remberger, E.-M.}, title={From verbal form to discourse marker: Distributed Morphology and grammaticalization}, year={2024}, eventtitle={IMM 21}, venue={Vienna}, journal={Historical morphology and morphological theory} }"
P08,talk,2025,"Remberger, E.-M. (2025). *From verbal form to discourse marker. A Distributes Morphology Approach*. DM meets Nano, University of Vienna.","@misc{Remberger_2025, author={Remberger, E.-M.}, title={From verbal form to discourse marker. A Distributes Morphology Approach}, year={2025}, eventtitle={DM meets Nano}, venue={University of Vienna} }"
P08,talk,2025,"Remberger, E.-M. (2025). The role of the 1SG dative clitic in epistemic expressions derived from verbs in Italian. In *Workshop “Current Issues in Syntax, Semantics and Pragmatics”*. ÖLT 49, University of Klagenfurt.","@misc{Remberger_2025, author={Remberger, E.-M.}, title={The role of the 1SG dative clitic in epistemic expressions derived from verbs in Italian}, year={2025}, eventtitle={ÖLT 49}, venue={University of Klagenfurt}, journal={Workshop “Current Issues in Syntax, Semantics and Pragmatics”} }"
P08,talk,2026,"Remberger, E.-M. (2026). *Italian mi sa - an answer to a question under discussion* [Invited talk]. Seminari di linguistica, University of Padova.","@misc{Remberger_2026, author={Remberger, E.-M.}, title={Italian mi sa - an answer to a question under discussion}, year={2026}, eventtitle={Seminari di linguistica}, venue={University of Padova} }"
P08,publication,2026,"Remberger, E.-M., & Herbeck, P. (2026). The difference between SAYING and MAKING: fer/fare as a quotative verb in Catalan and Italian. In P. Hofmann & N. Raue (Eds.), *Quotation unbound — Bridging the divide across quotation types* (pp. 152–181).","@inbook{Remberger_Herbeck_2026, author={Remberger, E.-M. and Herbeck, P.}, title={The difference between SAYING and MAKING: fer/fare as a quotative verb in Catalan and Italian}, year={2026}, series={Special Number of SKASE Journal of Theoretical Linguistics}, booktitle={Quotation unbound — Bridging the divide across quotation types}, editor={Hofmann, P. and Raue, N.}, pages={152–181}, collection={Special Number of SKASE Journal of Theoretical Linguistics} }"
P03,talk,2026,"Riedl, A. (2026). Restrictions on Slovenian clitic-stranding ellipsis. In *Workshop “Cliticization in Slavic and beyond”*. SinFonIJA 19, Graz.","@misc{Riedl_2026, author={Riedl, A.}, title={Restrictions on Slovenian clitic-stranding ellipsis.}, year={2026}, eventtitle={SinFonIJA 19}, venue={Graz}, journal={Workshop “Cliticization in Slavic and beyond”} }"
P10,talk,2025,"Schindler, J. (2025). *Deriving the Full-frame effect.*. 78. StuTS, Stuttgart.","@misc{Schindler_2025, author={Schindler, J.}, title={Deriving the Full-frame effect.}, year={2025}, eventtitle={78. StuTS}, venue={Stuttgart} }"
P09,talk,2025,"Schwarzenberger, A., Da Cunha, Y., & Heidinger, S. (2025). *French Strong Pronouns, Animacy and Competition: Corpus Data on Three Competition Triggers* [Poster]. Salzburg Redefi Days, Salzburg.","@misc{Schwarzenberger_Da Cunha_Heidinger_2025, author={Schwarzenberger, A. and Da Cunha, Y. and Heidinger, S.}, title={French Strong Pronouns, Animacy and Competition: Corpus Data on Three Competition Triggers}, year={2025}, month={July}, eventtitle={Salzburg Redefi Days}, venue={Salzburg} }"
P03,talk,2025,"Shannon, B., Kovač, I., & Wurmbrand, S. (2025). Argument sharing as a syntactic dependency. In *Workshop “Verbal complex predicates in a theoretical and cross-linguistic perspective”*. DGfS, Mainz.","@misc{Shannon_Kovač_Wurmbrand_2025, author={Shannon, B. and Kovač, I. and Wurmbrand, S.}, title={Argument sharing as a syntactic dependency}, year={2025}, eventtitle={DGfS}, venue={Mainz}, journal={Workshop “Verbal complex predicates in a theoretical and cross-linguistic perspective”} }"
P05,talk,2025,"Vinke, J. (2025). *Towards an interface-theory of Binding (and related phenomena)* [Poster]. Salzburg ReDeFi Days, Salzburg.","@misc{Vinke_2025, author={Vinke, J.}, title={Towards an interface-theory of Binding (and related phenomena)}, year={2025}, eventtitle={Salzburg ReDeFi Days}, venue={Salzburg} }"
P05,talk,2026,"Vinke, J. (2026). *Diagnosing intensifiers in Dutch* [Poster]. TABU 46, Groningen.","@misc{Vinke_2026, author={Vinke, J.}, title={Diagnosing intensifiers in Dutch}, year={2026}, eventtitle={TABU 46}, venue={Groningen} }"
P05,talk,2026,"Vinke, J. (2026). *Modelling intensifiers and reflexives* [Invited talk]. Linguistisches Kolloquium, University of Graz.","@misc{Vinke_2026, author={Vinke, J.}, title={Modelling intensifiers and reflexives}, year={2026}, eventtitle={Linguistisches Kolloquium}, venue={University of Graz} }"
